"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 05 20:06:14 GMT 2024","Sat Oct 05 20:06:14 GMT 2024","196","Retail APIs - QA","Account","Create account","","","Create Account - Blank account type",""
"failed","Sat Oct 05 20:06:08 GMT 2024","Sat Oct 05 20:06:09 GMT 2024","375","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Pin in all transfers",""
"passed","Sat Oct 05 20:05:28 GMT 2024","Sat Oct 05 20:05:28 GMT 2024","225","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Blank password",""
"failed","Sat Oct 05 20:06:06 GMT 2024","Sat Oct 05 20:06:06 GMT 2024","198","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Pin Transfer",""
"passed","Sat Oct 05 20:05:23 GMT 2024","Sat Oct 05 20:05:23 GMT 2024","338","Retail APIs - QA","Login","","","","Login - Wrong Credentials","Get Auth Token"
"passed","Sat Oct 05 20:06:16 GMT 2024","Sat Oct 05 20:06:16 GMT 2024","155","Retail APIs - QA","Security questions","Get all questions","","","View all questions without x-API key",""
"failed","Sat Oct 05 20:06:09 GMT 2024","Sat Oct 05 20:06:09 GMT 2024","373","Retail APIs - QA","Transfers","Bulk Transfer","","","Schedule Bulk Transfer",""
"failed","Sat Oct 05 20:06:06 GMT 2024","Sat Oct 05 20:06:06 GMT 2024","497","Retail APIs - QA","Transfers","Schedule","","","Successful Schedule",""
"failed","Sat Oct 05 20:06:07 GMT 2024","Sat Oct 05 20:06:07 GMT 2024","455","Retail APIs - QA","Transfers","Schedule","","","Automate Recurring Transfer",""
"passed","Sat Oct 05 20:05:34 GMT 2024","Sat Oct 05 20:05:34 GMT 2024","266","Retail APIs - QA","passwords","reset","","","Reset Password - Invalid email",""
"passed","Sat Oct 05 20:05:59 GMT 2024","Sat Oct 05 20:05:59 GMT 2024","222","Retail APIs - QA","Bill Payment","Buy Airtime","","","Invalid Amount",""
"passed","Sat Oct 05 20:05:26 GMT 2024","Sat Oct 05 20:05:26 GMT 2024","260","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Blank username",""
"passed","Sat Oct 05 20:05:55 GMT 2024","Sat Oct 05 20:05:55 GMT 2024","452","Retail APIs - QA","Bill Payment","Bet Funding","","","Invalid Pin",""
"passed","Sat Oct 05 20:06:13 GMT 2024","Sat Oct 05 20:06:14 GMT 2024","240","Retail APIs - QA","Account","Create account","","","Create Account - Successful",""
"passed","Sat Oct 05 20:05:32 GMT 2024","Sat Oct 05 20:05:32 GMT 2024","235","Retail APIs - QA","passwords","forgot","","","Forgot Password - Blank email field",""
"passed","Sat Oct 05 20:05:22 GMT 2024","Sat Oct 05 20:05:22 GMT 2024","727","Retail APIs - QA","Login","","","","Login","Get Auth Token"
"failed","Sat Oct 05 20:05:50 GMT 2024","Sat Oct 05 20:05:50 GMT 2024","371","Retail APIs - QA","Bill Payment","Buy Cable package","","","Successful cable bundle purchase",""
"passed","Sat Oct 05 20:05:28 GMT 2024","Sat Oct 05 20:05:28 GMT 2024","274","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Existing email",""
"passed","Sat Oct 05 20:06:14 GMT 2024","Sat Oct 05 20:06:14 GMT 2024","217","Retail APIs - QA","Account","Create account","","","Create Account - Blank currency Code",""
"failed","Sat Oct 05 20:06:04 GMT 2024","Sat Oct 05 20:06:05 GMT 2024","574","Retail APIs - QA","Transfers","Inter Transfer","","","Successful Inter Transfer",""
"passed","Sat Oct 05 20:06:06 GMT 2024","Sat Oct 05 20:06:07 GMT 2024","194","Retail APIs - QA","Transfers","Schedule","","","Successful Schedule - Negative amount",""
"failed","Sat Oct 05 20:05:56 GMT 2024","Sat Oct 05 20:05:58 GMT 2024","2089","Retail APIs - QA","Bill Payment","Buy Airtime","","","Successful Airtime Purchase",""
"passed","Sat Oct 05 20:06:10 GMT 2024","Sat Oct 05 20:06:10 GMT 2024","231","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Invalid pin",""
"passed","Sat Oct 05 20:06:23 GMT 2024","Sat Oct 05 20:06:23 GMT 2024","346","Retail APIs - QA","Sms opt in-and-out","","","","No Transaction PIN - Personal",""
"failed","Sat Oct 05 20:06:08 GMT 2024","Sat Oct 05 20:06:08 GMT 2024","201","Retail APIs - QA","Transfers","Bulk Transfer","","","Successful Bulk transfer",""
"failed","Sat Oct 05 20:06:04 GMT 2024","Sat Oct 05 20:06:04 GMT 2024","490","Retail APIs - QA","Transfers","Intra Transfer","","","Schedule a transfer directly",""
"failed","Sat Oct 05 20:06:05 GMT 2024","Sat Oct 05 20:06:05 GMT 2024","191","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Name Equiry Request ID",""
"passed","Sat Oct 05 20:05:37 GMT 2024","Sat Oct 05 20:05:37 GMT 2024","226","Retail APIs - QA","passwords","change","","","Change Password - Blank confirm password field",""
"passed","Sat Oct 05 20:05:35 GMT 2024","Sat Oct 05 20:05:36 GMT 2024","231","Retail APIs - QA","passwords","reset","","","Reset Password - Blank password",""
"passed","Sat Oct 05 20:06:09 GMT 2024","Sat Oct 05 20:06:09 GMT 2024","189","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Account details for all transfers",""
"passed","Sat Oct 05 20:05:30 GMT 2024","Sat Oct 05 20:05:30 GMT 2024","259","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Blank OTP field",""
