"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 05 20:18:26 GMT 2024","Sat Oct 05 20:18:26 GMT 2024","165","Retail APIs - QA","Security questions","Get randomize security-questions","","","randomize security-questions- no token",""
"failed","Sat Oct 05 20:18:00 GMT 2024","Sat Oct 05 20:18:00 GMT 2024","220","Retail APIs - QA","Bill Payment","Buy Cable package","","","Wrong bundle amount",""
"passed","Sat Oct 05 20:18:24 GMT 2024","Sat Oct 05 20:18:24 GMT 2024","202","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions",""
"passed","Sat Oct 05 20:18:28 GMT 2024","Sat Oct 05 20:18:29 GMT 2024","348","Retail APIs - QA","Get Rule List","","","","Get Rule List-No Auth",""
"failed","Sat Oct 05 20:18:13 GMT 2024","Sat Oct 05 20:18:14 GMT 2024","529","Retail APIs - QA","Transfers","Intra Transfer","","","Schedule a transfer directly",""
"passed","Sat Oct 05 20:17:53 GMT 2024","Sat Oct 05 20:17:53 GMT 2024","191","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid beneficiary phone number",""
"failed","Sat Oct 05 20:17:59 GMT 2024","Sat Oct 05 20:18:00 GMT 2024","344","Retail APIs - QA","Bill Payment","Buy Cable package","","","Successful cable bundle purchase",""
"passed","Sat Oct 05 20:18:31 GMT 2024","Sat Oct 05 20:18:32 GMT 2024","423","Retail APIs - QA","Sms opt in-and-out","","","","No Transaction PIN - Personal",""
"passed","Sat Oct 05 20:18:22 GMT 2024","Sat Oct 05 20:18:22 GMT 2024","205","Retail APIs - QA","Transfers","File Bulk Transfer > download-bank-codes","","","/api/v1/transfer/bulk/download-bank-codes",""
"passed","Sat Oct 05 20:17:40 GMT 2024","Sat Oct 05 20:17:40 GMT 2024","211","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Blank OTP field",""
"failed","Sat Oct 05 20:17:37 GMT 2024","Sat Oct 05 20:17:37 GMT 2024","248","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Referralcode/caseSensitive",""
"passed","Sat Oct 05 20:18:08 GMT 2024","Sat Oct 05 20:18:09 GMT 2024","409","Retail APIs - QA","Bill Payment","Buy Airtime","","","Invalid pin input",""
"passed","Sat Oct 05 20:18:23 GMT 2024","Sat Oct 05 20:18:23 GMT 2024","195","Retail APIs - QA","Account","Create account","","","Create Account - Blank name",""
"failed","Sat Oct 05 20:18:15 GMT 2024","Sat Oct 05 20:18:15 GMT 2024","202","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Pin Transfer",""
"passed","Sat Oct 05 20:17:36 GMT 2024","Sat Oct 05 20:17:36 GMT 2024","232","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Existing username",""
"passed","Sat Oct 05 20:17:38 GMT 2024","Sat Oct 05 20:17:39 GMT 2024","218","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Existing email",""
"passed","Sat Oct 05 20:18:13 GMT 2024","Sat Oct 05 20:18:13 GMT 2024","198","Retail APIs - QA","Transfers","Intra Transfer","","","Invalid Account number",""
"passed","Sat Oct 05 20:18:29 GMT 2024","Sat Oct 05 20:18:30 GMT 2024","347","Retail APIs - QA","Get Referral Details","","","","Get Referral Details-W/O Id",""
"passed","Sat Oct 05 20:18:16 GMT 2024","Sat Oct 05 20:18:16 GMT 2024","192","Retail APIs - QA","Transfers","Schedule","","","Successful Schedule - Negative amount",""
"passed","Sat Oct 05 20:18:25 GMT 2024","Sat Oct 05 20:18:25 GMT 2024","255","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions -Empty questionid",""
"passed","Sat Oct 05 20:17:52 GMT 2024","Sat Oct 05 20:17:53 GMT 2024","217","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid phone number",""
"passed","Sat Oct 05 20:18:11 GMT 2024","Sat Oct 05 20:18:11 GMT 2024","194","Retail APIs - QA","Transfers","Beneficiaries > List All Beneficiaries","","","List all beneficiaries by page",""
"passed","Sat Oct 05 20:17:37 GMT 2024","Sat Oct 05 20:17:38 GMT 2024","217","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Invalid Password",""
"passed","Sat Oct 05 20:18:10 GMT 2024","Sat Oct 05 20:18:11 GMT 2024","198","Retail APIs - QA","Transfers","Beneficiaries > Add Beneficiary","","","Invalid Account number",""
"passed","Sat Oct 05 20:18:12 GMT 2024","Sat Oct 05 20:18:13 GMT 2024","451","Retail APIs - QA","Transfers","Intra Transfer","","","Invalid Pin",""
"passed","Sat Oct 05 20:17:44 GMT 2024","Sat Oct 05 20:17:44 GMT 2024","225","Retail APIs - QA","passwords","Verify OTP","","","Verify OTP - Blank otp",""
"passed","Sat Oct 05 20:17:51 GMT 2024","Sat Oct 05 20:17:52 GMT 2024","1752","Retail APIs - QA","Bill Payment","Buy Data","","","Wrong bundle amount (More than)",""
"passed","Sat Oct 05 20:18:26 GMT 2024","Sat Oct 05 20:18:26 GMT 2024","201","Retail APIs - QA","Close Account","","","","Close Account - Account with no funds",""
"passed","Sat Oct 05 20:18:22 GMT 2024","Sat Oct 05 20:18:22 GMT 2024","199","Retail APIs - QA","Transfers","File Bulk Transfer > download-template","","","/api/v1/transfer/bulk/download-template",""
"passed","Sat Oct 05 20:17:47 GMT 2024","Sat Oct 05 20:17:48 GMT 2024","687","Retail APIs - QA","Bill Payment","Login","","","Get Account",""
"passed","Sat Oct 05 20:18:05 GMT 2024","Sat Oct 05 20:18:05 GMT 2024","495","Retail APIs - QA","Bill Payment","Bet Funding","","","Invalid Pin",""
"passed","Sat Oct 05 20:17:36 GMT 2024","Sat Oct 05 20:17:36 GMT 2024","276","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Numbers in name field",""
"passed","Sat Oct 05 20:18:11 GMT 2024","Sat Oct 05 20:18:11 GMT 2024","187","Retail APIs - QA","Transfers","Beneficiaries > Single Beneficiary","","","Get Single beneficiary details",""
"failed","Sat Oct 05 20:18:14 GMT 2024","Sat Oct 05 20:18:14 GMT 2024","607","Retail APIs - QA","Transfers","Inter Transfer","","","Successful Inter Transfer",""
"passed","Sat Oct 05 20:18:15 GMT 2024","Sat Oct 05 20:18:15 GMT 2024","188","Retail APIs - QA","Transfers","Inter Transfer","","","Send transfer without validating schedule details",""
"passed","Sat Oct 05 20:18:19 GMT 2024","Sat Oct 05 20:18:20 GMT 2024","212","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Invalid pin",""
"failed","Sat Oct 05 20:18:15 GMT 2024","Sat Oct 05 20:18:15 GMT 2024","199","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Account Number",""
"passed","Sat Oct 05 20:18:29 GMT 2024","Sat Oct 05 20:18:29 GMT 2024","957","Retail APIs - QA","Get Referral Details","","","","Get Referral Details By Id",""
"passed","Sat Oct 05 20:17:57 GMT 2024","Sat Oct 05 20:17:57 GMT 2024","503","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Invalid pin",""
"passed","Sat Oct 05 20:17:40 GMT 2024","Sat Oct 05 20:17:41 GMT 2024","280","Retail APIs - QA","Onboarding","Sign In","","","Signin - Valid details Copy","Get Auth Token"
"passed","Sat Oct 05 20:18:16 GMT 2024","Sat Oct 05 20:18:17 GMT 2024","467","Retail APIs - QA","Transfers","Schedule","","","Insufficient balance for a scheduled transfer",""
"passed","Sat Oct 05 20:17:35 GMT 2024","Sat Oct 05 20:17:36 GMT 2024","588","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Successful",""
