"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","205","Add Beneficiary - No Beneficiary Name","Retail APIs - QA","Sun Mar 09 16:36:43 GMT 2025","passed","Sun Mar 09 16:36:44 GMT 2025","Beneficiaries > Add Beneficiary","Transfers","",""
"","361","Schedule - Date in the past","Retail APIs - QA","Sun Mar 09 16:36:51 GMT 2025","failed","Sun Mar 09 16:36:51 GMT 2025","Schedule","Transfers","",""
"","191","Create PIN - non-numeric PIN","Retail APIs - QA","Sun Mar 09 16:36:12 GMT 2025","passed","Sun Mar 09 16:36:12 GMT 2025","Create PIN","PIN","",""
"Get Auth Token","460","Login - Empty Password","Retail APIs - QA","Sun Mar 09 16:36:03 GMT 2025","passed","Sun Mar 09 16:36:04 GMT 2025","","Login","",""
"","197","Verify OTP - Invalid ResetTokenId","Retail APIs - QA","Sun Mar 09 16:36:23 GMT 2025","passed","Sun Mar 09 16:36:24 GMT 2025","Verify OTP","Passwords","",""
"","178","Change Password - Verify Password - Correct Password","Retail APIs - QA","Sun Mar 09 16:36:25 GMT 2025","passed","Sun Mar 09 16:36:25 GMT 2025","Change Password","Passwords","",""
"","194","Reset Password - Empty ResetToken field","Retail APIs - QA","Sun Mar 09 16:36:24 GMT 2025","passed","Sun Mar 09 16:36:24 GMT 2025","Reset Password","Passwords","",""
"","175","Buy Jamb - Empty Transaction PIN","Retail APIs - QA","Sun Mar 09 16:36:38 GMT 2025","passed","Sun Mar 09 16:36:38 GMT 2025","Buy Educational content","Bill Payment","",""
"","220","Randomize security questions - Successful","Retail APIs - QA","Sun Mar 09 16:36:57 GMT 2025","failed","Sun Mar 09 16:36:57 GMT 2025","Get randomize security-questions","Security questions","",""
"Get Auth Token","1005","Login - Successful","Retail APIs - QA","Sun Mar 09 16:36:02 GMT 2025","passed","Sun Mar 09 16:36:03 GMT 2025","","Login","",""
"","599","Signup - Case-sensitive Referral code works","Retail APIs - QA","Sun Mar 09 16:36:07 GMT 2025","failed","Sun Mar 09 16:36:08 GMT 2025","Sign Up","Onboarding","",""
"","193","Change Password - Blank old password field","Retail APIs - QA","Sun Mar 09 16:36:26 GMT 2025","passed","Sun Mar 09 16:36:26 GMT 2025","Change Password","Passwords","",""
"","175","Close Account - Invalid account number","Retail APIs - QA","Sun Mar 09 16:36:59 GMT 2025","passed","Sun Mar 09 16:36:59 GMT 2025","","Close Account","",""
"Get Auth Token","303","Login","Retail APIs - QA","Sun Mar 09 16:36:56 GMT 2025","passed","Sun Mar 09 16:36:56 GMT 2025","Post Security Question","Security questions","",""
"","192","Intra Transfer - Successful","Retail APIs - QA","Sun Mar 09 16:36:47 GMT 2025","failed","Sun Mar 09 16:36:47 GMT 2025","Intra Transfer","Transfers","",""
"","799","Add Beneficiary - Beneficiary Already Exists","Retail APIs - QA","Sun Mar 09 16:36:42 GMT 2025","passed","Sun Mar 09 16:36:43 GMT 2025","Beneficiaries > Add Beneficiary","Transfers","",""
"","180","Buy Electricity - Successful prepaid token purchase","Retail APIs - QA","Sun Mar 09 16:36:34 GMT 2025","failed","Sun Mar 09 16:36:34 GMT 2025","Buy Electricity tokens","Bill Payment","",""
"","188","Add Beneficiary - No Account Name","Retail APIs - QA","Sun Mar 09 16:36:44 GMT 2025","passed","Sun Mar 09 16:36:44 GMT 2025","Beneficiaries > Add Beneficiary","Transfers","",""
"","294","Signup - Phone No already exists","Retail APIs - QA","Sun Mar 09 16:36:07 GMT 2025","passed","Sun Mar 09 16:36:07 GMT 2025","Sign Up","Onboarding","",""
"","184","Buy Data - Invalid customer phone number","Retail APIs - QA","Sun Mar 09 16:36:33 GMT 2025","passed","Sun Mar 09 16:36:34 GMT 2025","Buy Data","Bill Payment","",""
"","372","Buy Jamb - Invalid Beneficiary email","Retail APIs - QA","Sun Mar 09 16:36:38 GMT 2025","failed","Sun Mar 09 16:36:38 GMT 2025","Buy Educational content","Bill Payment","",""
"","192","Edit Beneficiary Details - Empty Account Name","Retail APIs - QA","Sun Mar 09 16:36:46 GMT 2025","passed","Sun Mar 09 16:36:47 GMT 2025","Beneficiaries > Edit details of a benficiary","Transfers","",""
"","191","Buy Cable - No decoder number","Retail APIs - QA","Sun Mar 09 16:36:35 GMT 2025","passed","Sun Mar 09 16:36:35 GMT 2025","Buy Cable package","Bill Payment","",""
"","193","Buy Data - Invalid Bill ID","Retail APIs - QA","Sun Mar 09 16:36:34 GMT 2025","failed","Sun Mar 09 16:36:34 GMT 2025","Buy Data","Bill Payment","",""
"","300","Signup - Invalid username","Retail APIs - QA","Sun Mar 09 16:36:06 GMT 2025","failed","Sun Mar 09 16:36:07 GMT 2025","Sign Up","Onboarding","",""
"","188","Add Beneficiary - Invalid Account number","Retail APIs - QA","Sun Mar 09 16:36:43 GMT 2025","passed","Sun Mar 09 16:36:43 GMT 2025","Beneficiaries > Add Beneficiary","Transfers","",""
"","193","Bulk transfer - Successful","Retail APIs - QA","Sun Mar 09 16:36:51 GMT 2025","failed","Sun Mar 09 16:36:52 GMT 2025","Bulk Transfer","Transfers","",""
"","1606","Get Account Details","Retail APIs - QA","Sun Mar 09 16:36:28 GMT 2025","passed","Sun Mar 09 16:36:29 GMT 2025","Login","Bill Payment","",""
"","731","Add Beneficiary - Successful","Retail APIs - QA","Sun Mar 09 16:36:44 GMT 2025","passed","Sun Mar 09 16:36:45 GMT 2025","Beneficiaries > Add Beneficiary","Transfers","",""
"","394","Verify PIN - Invalid PIN","Retail APIs - QA","Sun Mar 09 16:36:15 GMT 2025","failed","Sun Mar 09 16:36:15 GMT 2025","Verify PIN","PIN","",""
"","199","Buy Data - Invalid Bill Package","Retail APIs - QA","Sun Mar 09 16:36:31 GMT 2025","passed","Sun Mar 09 16:36:32 GMT 2025","Buy Data","Bill Payment","",""
"","617","Buy Data - Non-numeric Transaction PIN","Retail APIs - QA","Sun Mar 09 16:36:29 GMT 2025","passed","Sun Mar 09 16:36:30 GMT 2025","Buy Data","Bill Payment","",""
"","212","Buy Data - Empty bundle amount","Retail APIs - QA","Sun Mar 09 16:36:32 GMT 2025","passed","Sun Mar 09 16:36:32 GMT 2025","Buy Data","Bill Payment","",""
"Get Auth Token","252","Login - Inactive account","Retail APIs - QA","Sun Mar 09 16:36:03 GMT 2025","passed","Sun Mar 09 16:36:03 GMT 2025","","Login","",""
"","579","Verify email - non-numeric OTP","Retail APIs - QA","Sun Mar 09 16:36:11 GMT 2025","passed","Sun Mar 09 16:36:11 GMT 2025","Verify Email","Onboarding","",""
"","218","Create PIN - Mismatched PIN/ConfirmPIN values","Retail APIs - QA","Sun Mar 09 16:36:12 GMT 2025","failed","Sun Mar 09 16:36:12 GMT 2025","Create PIN","PIN","",""
"","202","Create PIN - Empty Confirm PIN","Retail APIs - QA","Sun Mar 09 16:36:14 GMT 2025","failed","Sun Mar 09 16:36:14 GMT 2025","Create PIN","PIN","",""
"","732","Bulk Transfer - Invalid PIN","Retail APIs - QA","Sun Mar 09 16:36:52 GMT 2025","failed","Sun Mar 09 16:36:52 GMT 2025","Bulk Transfer","Transfers","",""
"","373","Bet Account Funding - Invalid Beneficiary email","Retail APIs - QA","Sun Mar 09 16:36:40 GMT 2025","failed","Sun Mar 09 16:36:40 GMT 2025","Bet Funding","Bill Payment","",""
"","223","Get Single beneficiary details - ID does not exist","Retail APIs - QA","Sun Mar 09 16:36:45 GMT 2025","passed","Sun Mar 09 16:36:45 GMT 2025","Beneficiaries > Single Beneficiary","Transfers","",""
"","206","Verify OTP - Invalid OTP","Retail APIs - QA","Sun Mar 09 16:36:19 GMT 2025","passed","Sun Mar 09 16:36:19 GMT 2025","Verify OTP","PIN","",""
"","190","Resend OTP - Invalid email","Retail APIs - QA","Sun Mar 09 16:36:27 GMT 2025","passed","Sun Mar 09 16:36:27 GMT 2025","Resend OTP","Passwords","",""
"","198","Reset PIN - Blank OTP","Retail APIs - QA","Sun Mar 09 16:36:20 GMT 2025","passed","Sun Mar 09 16:36:20 GMT 2025","Reset PIN","PIN","",""
"","176","Buy Data - Invalid beneficiary phone number","Retail APIs - QA","Sun Mar 09 16:36:34 GMT 2025","passed","Sun Mar 09 16:36:34 GMT 2025","Buy Data","Bill Payment","",""
"","158","Randomize security questions - No access token","Retail APIs - QA","Sun Mar 09 16:36:57 GMT 2025","passed","Sun Mar 09 16:36:57 GMT 2025","Get randomize security-questions","Security questions","",""
"","208","Resend OTP - Valid email","Retail APIs - QA","Sun Mar 09 16:36:27 GMT 2025","failed","Sun Mar 09 16:36:27 GMT 2025","Resend OTP","Passwords","",""
"","200","Download Bank Codes - successful","Retail APIs - QA","Sun Mar 09 16:36:55 GMT 2025","passed","Sun Mar 09 16:36:56 GMT 2025","File Bulk Transfer > Download Bank Codes","Transfers","",""
"","208","Forgot Password - Invalid email","Retail APIs - QA","Sun Mar 09 16:36:21 GMT 2025","failed","Sun Mar 09 16:36:21 GMT 2025","Forgot Password","Passwords","",""
"","192","Bulk Transfer - Invalid Account details for all transfers","Retail APIs - QA","Sun Mar 09 16:36:52 GMT 2025","failed","Sun Mar 09 16:36:53 GMT 2025","Bulk Transfer","Transfers","",""
"","250","Change Password - Incorrect old password","Retail APIs - QA","Sun Mar 09 16:36:25 GMT 2025","failed","Sun Mar 09 16:36:26 GMT 2025","Change Password","Passwords","",""
"","194","Inter Transfer - Invalid Account Number","Retail APIs - QA","Sun Mar 09 16:36:50 GMT 2025","passed","Sun Mar 09 16:36:50 GMT 2025","Inter Transfer","Transfers","",""
"","280","Signup - Empty username","Retail APIs - QA","Sun Mar 09 16:36:08 GMT 2025","passed","Sun Mar 09 16:36:08 GMT 2025","Sign Up","Onboarding","",""
"","188","Buy Jamb - Wrong Bill ID","Retail APIs - QA","Sun Mar 09 16:36:37 GMT 2025","passed","Sun Mar 09 16:36:37 GMT 2025","Buy Educational content","Bill Payment","",""
"","1327","Signup - Successful","Retail APIs - QA","Sun Mar 09 16:36:05 GMT 2025","passed","Sun Mar 09 16:36:06 GMT 2025","Sign Up","Onboarding","",""
"","207","Reset Password - Passwords do not match","Retail APIs - QA","Sun Mar 09 16:36:25 GMT 2025","failed","Sun Mar 09 16:36:25 GMT 2025","Reset Password","Passwords","",""
"","205","View all security questions - successful","Retail APIs - QA","Sun Mar 09 16:36:57 GMT 2025","passed","Sun Mar 09 16:36:57 GMT 2025","Get all questions","Security questions","",""
"","176","Buy Airtime - Empty Beneficiary phone number","Retail APIs - QA","Sun Mar 09 16:36:42 GMT 2025","failed","Sun Mar 09 16:36:42 GMT 2025","Buy Airtime","Bill Payment","",""
"","375","Change PIN - Same old and new PIN","Retail APIs - QA","Sun Mar 09 16:36:16 GMT 2025","passed","Sun Mar 09 16:36:16 GMT 2025","Change PIN","PIN","",""
"","194","Schedule - Automate Recurring Transfer","Retail APIs - QA","Sun Mar 09 16:36:51 GMT 2025","failed","Sun Mar 09 16:36:51 GMT 2025","Schedule","Transfers","",""
"","205","Validate Security Questions - Successful","Retail APIs - QA","Sun Mar 09 16:36:58 GMT 2025","failed","Sun Mar 09 16:36:59 GMT 2025","Validate Security Questions","Security questions","",""
"","193","Add security questions - Invalid QuestionID","Retail APIs - QA","Sun Mar 09 16:36:56 GMT 2025","passed","Sun Mar 09 16:36:56 GMT 2025","Post Security Question","Security questions","",""
"","363","Get Referral Details By User - No User ID","Retail APIs - QA","Sun Mar 09 16:37:02 GMT 2025","passed","Sun Mar 09 16:37:02 GMT 2025","","Get Referral Details","",""
