"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 18:07:48 GMT 2024","Thu Oct 17 18:07:49 GMT 2024","249","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Blank email",""
"failed","Thu Oct 17 18:08:28 GMT 2024","Thu Oct 17 18:08:29 GMT 2024","590","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Pin in all transfers",""
"passed","Thu Oct 17 18:08:09 GMT 2024","Thu Oct 17 18:08:09 GMT 2024","227","Retail APIs - QA","Bill Payment","Buy Cable package","","","Wrong bundle amount",""
"passed","Thu Oct 17 18:08:34 GMT 2024","Thu Oct 17 18:08:34 GMT 2024","220","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Invalid pin",""
"passed","Thu Oct 17 18:07:45 GMT 2024","Thu Oct 17 18:07:45 GMT 2024","296","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Existing username",""
"passed","Thu Oct 17 18:08:42 GMT 2024","Thu Oct 17 18:08:42 GMT 2024","210","Retail APIs - QA","Account","Create account","","","Create Account - Invalid currency code",""
"passed","Thu Oct 17 18:08:42 GMT 2024","Thu Oct 17 18:08:42 GMT 2024","307","Retail APIs - QA","Account","Create account","","","Create Account - Successful",""
"passed","Thu Oct 17 18:08:44 GMT 2024","Thu Oct 17 18:08:45 GMT 2024","249","Retail APIs - QA","Security questions","Get all questions","","","View all questions",""
"passed","Thu Oct 17 18:07:56 GMT 2024","Thu Oct 17 18:07:56 GMT 2024","278","Retail APIs - QA","passwords","change","","","Change Password - Blank new password field",""
"passed","Thu Oct 17 18:08:46 GMT 2024","Thu Oct 17 18:08:46 GMT 2024","247","Retail APIs - QA","Close Account","","","","Close Account - Deleted account",""
"failed","Thu Oct 17 18:08:26 GMT 2024","Thu Oct 17 18:08:27 GMT 2024","479","Retail APIs - QA","Transfers","Schedule","","","Date in the past",""
"passed","Thu Oct 17 18:07:48 GMT 2024","Thu Oct 17 18:07:48 GMT 2024","247","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Existing email",""
"passed","Thu Oct 17 18:08:44 GMT 2024","Thu Oct 17 18:08:44 GMT 2024","214","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions -Empty questionid",""
"failed","Thu Oct 17 18:07:54 GMT 2024","Thu Oct 17 18:07:54 GMT 2024","290","Retail APIs - QA","passwords","reset","","","Reset Password - Blank email field",""
"passed","Thu Oct 17 18:08:48 GMT 2024","Thu Oct 17 18:08:48 GMT 2024","360","Retail APIs - QA","Get Rule List","","","","Get Rule List-No Auth",""
"passed","Thu Oct 17 18:08:18 GMT 2024","Thu Oct 17 18:08:18 GMT 2024","197","Retail APIs - QA","Transfers","Beneficiaries > Add Beneficiary","","","Blank - Beneficiary name",""
"passed","Thu Oct 17 18:07:53 GMT 2024","Thu Oct 17 18:07:53 GMT 2024","271","Retail APIs - QA","passwords","Verify OTP","","","Verify OTP - Blank otp",""
"failed","Thu Oct 17 18:08:13 GMT 2024","Thu Oct 17 18:08:13 GMT 2024","397","Retail APIs - QA","Bill Payment","Bet Funding","","","Invalid Pin",""
"passed","Thu Oct 17 18:08:48 GMT 2024","Thu Oct 17 18:08:49 GMT 2024","360","Retail APIs - QA","Get Referral Details","","","","Get Referral Details-W/O Id",""
"passed","Thu Oct 17 18:08:16 GMT 2024","Thu Oct 17 18:08:16 GMT 2024","207","Retail APIs - QA","Bill Payment","Buy Airtime","","","Invalid phone number",""
"passed","Thu Oct 17 18:07:47 GMT 2024","Thu Oct 17 18:07:47 GMT 2024","517","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Invalid countrycode",""
"passed","Thu Oct 17 18:07:53 GMT 2024","Thu Oct 17 18:07:54 GMT 2024","264","Retail APIs - QA","passwords","Verify OTP","","","Verify OTP - Invalid ResetTokenId",""
"passed","Thu Oct 17 18:08:27 GMT 2024","Thu Oct 17 18:08:28 GMT 2024","1117","Retail APIs - QA","Transfers","Bulk Transfer","","","Successful Bulk transfer",""
"passed","Thu Oct 17 18:08:34 GMT 2024","Thu Oct 17 18:08:34 GMT 2024","206","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Invalid channel",""
"passed","Thu Oct 17 18:07:52 GMT 2024","Thu Oct 17 18:07:53 GMT 2024","404","Retail APIs - QA","passwords","Verify OTP","","","Verify OTP - Invalid OTP",""
"passed","Thu Oct 17 18:08:19 GMT 2024","Thu Oct 17 18:08:20 GMT 2024","1386","Retail APIs - QA","Transfers","Intra Transfer","","","Successful Intra Transfer",""
"passed","Thu Oct 17 18:08:23 GMT 2024","Thu Oct 17 18:08:23 GMT 2024","193","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Name Equiry Request ID",""
"failed","Thu Oct 17 18:07:51 GMT 2024","Thu Oct 17 18:07:51 GMT 2024","252","Retail APIs - QA","passwords","forgot","","","Forgot Password - Invalid email",""
"failed","Thu Oct 17 18:07:52 GMT 2024","Thu Oct 17 18:07:52 GMT 2024","232","Retail APIs - QA","passwords","forgot","","","Forgot Password - Blank resetpasswordurl",""
"passed","Thu Oct 17 18:07:43 GMT 2024","Thu Oct 17 18:07:43 GMT 2024","337","Retail APIs - QA","Login","","","","Login - Wrong Credentials","Get Auth Token"
"passed","Thu Oct 17 18:07:49 GMT 2024","Thu Oct 17 18:07:49 GMT 2024","578","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Invalid OTP",""
"passed","Thu Oct 17 18:08:39 GMT 2024","Thu Oct 17 18:08:40 GMT 2024","981","Retail APIs - QA","Transfers","File Bulk Transfer > validate-upload","","","Invalid entry",""
"failed","Thu Oct 17 18:08:20 GMT 2024","Thu Oct 17 18:08:21 GMT 2024","362","Retail APIs - QA","Transfers","Intra Transfer","","","Invalid Pin",""
"passed","Thu Oct 17 18:07:56 GMT 2024","Thu Oct 17 18:07:56 GMT 2024","265","Retail APIs - QA","passwords","change","","","Change Password - Mismatched password",""
"passed","Thu Oct 17 18:08:49 GMT 2024","Thu Oct 17 18:08:49 GMT 2024","465","Retail APIs - QA","Get Referral Details","","","","Get Referral Details-Non-existing Id",""
"passed","Thu Oct 17 18:08:45 GMT 2024","Thu Oct 17 18:08:46 GMT 2024","225","Retail APIs - QA","Close Account","","","","Close Account - Account with no funds",""
"passed","Thu Oct 17 18:08:02 GMT 2024","Thu Oct 17 18:08:03 GMT 2024","268","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid phone number",""
"failed","Thu Oct 17 18:08:08 GMT 2024","Thu Oct 17 18:08:08 GMT 2024","254","Retail APIs - QA","Bill Payment","Buy Cable package","","","Invalid Pin",""
"passed","Thu Oct 17 18:08:20 GMT 2024","Thu Oct 17 18:08:20 GMT 2024","211","Retail APIs - QA","Transfers","Intra Transfer","","","Successful Intra Transfer - Negative amount",""
"passed","Thu Oct 17 18:08:50 GMT 2024","Thu Oct 17 18:08:50 GMT 2024","376","Retail APIs - QA","Sms opt in-and-out","","","","No Transaction PIN - Personal",""
"passed","Thu Oct 17 18:08:18 GMT 2024","Thu Oct 17 18:08:18 GMT 2024","256","Retail APIs - QA","Transfers","Beneficiaries > Single Beneficiary","","","Get Single beneficiary details",""
"passed","Thu Oct 17 18:08:04 GMT 2024","Thu Oct 17 18:08:06 GMT 2024","1701","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Successful post paid purchase",""
"passed","Thu Oct 17 18:07:57 GMT 2024","Thu Oct 17 18:07:58 GMT 2024","658","Retail APIs - QA","Bill Payment","Login","","","Get Account",""
"passed","Thu Oct 17 18:07:47 GMT 2024","Thu Oct 17 18:07:48 GMT 2024","361","Retail APIs - QA","Onboarding","Sign Up","","","Signup - All blank field",""
"passed","Thu Oct 17 18:08:03 GMT 2024","Thu Oct 17 18:08:04 GMT 2024","1323","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Successful prepaid token purchase",""
"passed","Thu Oct 17 18:08:43 GMT 2024","Thu Oct 17 18:08:44 GMT 2024","228","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions that exist",""
"passed","Thu Oct 17 18:07:48 GMT 2024","Thu Oct 17 18:07:48 GMT 2024","273","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Blank password",""
"passed","Thu Oct 17 18:07:44 GMT 2024","Thu Oct 17 18:07:45 GMT 2024","271","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Numbers in name field",""
"passed","Thu Oct 17 18:07:53 GMT 2024","Thu Oct 17 18:07:53 GMT 2024","371","Retail APIs - QA","passwords","Verify OTP","","","Verify OTP - Blank ResetTokenId",""
"passed","Thu Oct 17 18:08:49 GMT 2024","Thu Oct 17 18:08:50 GMT 2024","939","Retail APIs - QA","Sms opt in-and-out","","","","Personal",""
"passed","Thu Oct 17 18:08:17 GMT 2024","Thu Oct 17 18:08:18 GMT 2024","256","Retail APIs - QA","Transfers","Beneficiaries > Add Beneficiary","","","No Beneficiary Name",""
"passed","Thu Oct 17 18:07:43 GMT 2024","Thu Oct 17 18:07:43 GMT 2024","291","Retail APIs - QA","Login","","","","Login - Empty Field","Get Auth Token"
"failed","Thu Oct 17 18:07:52 GMT 2024","Thu Oct 17 18:07:52 GMT 2024","219","Retail APIs - QA","passwords","forgot","","","Forgot Password - Valid email",""
"passed","Thu Oct 17 18:07:51 GMT 2024","Thu Oct 17 18:07:51 GMT 2024","314","Retail APIs - QA","Onboarding","Sign In","","","Signin - Invalid username","Get Auth Token"
"passed","Thu Oct 17 18:08:30 GMT 2024","Thu Oct 17 18:08:31 GMT 2024","1380","Retail APIs - QA","Transfers","Bulk Transfer","","","Schedule Bulk Transfer",""
"failed","Thu Oct 17 18:08:06 GMT 2024","Thu Oct 17 18:08:07 GMT 2024","422","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Invalid pin",""
"passed","Thu Oct 17 18:07:55 GMT 2024","Thu Oct 17 18:07:56 GMT 2024","274","Retail APIs - QA","passwords","change","","","Change Password - Incorrect old password",""
"passed","Thu Oct 17 18:07:55 GMT 2024","Thu Oct 17 18:07:55 GMT 2024","256","Retail APIs - QA","passwords","reset","","","Reset Password - Invalid password",""
"failed","Thu Oct 17 18:08:19 GMT 2024","Thu Oct 17 18:08:19 GMT 2024","258","Retail APIs - QA","Transfers","Beneficiaries","","","New Beneficiary",""
"passed","Thu Oct 17 18:08:24 GMT 2024","Thu Oct 17 18:08:24 GMT 2024","191","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Account Number",""
"passed","Thu Oct 17 18:08:18 GMT 2024","Thu Oct 17 18:08:18 GMT 2024","197","Retail APIs - QA","Transfers","Beneficiaries > List All Beneficiaries","","","List all beneficiaries by page",""
"passed","Thu Oct 17 18:08:16 GMT 2024","Thu Oct 17 18:08:17 GMT 2024","776","Retail APIs - QA","Transfers","Beneficiaries > Add Beneficiary","","","Beneficiary Already Exists",""
"passed","Thu Oct 17 18:08:41 GMT 2024","Thu Oct 17 18:08:41 GMT 2024","250","Retail APIs - QA","Transfers","File Bulk Transfer > download-template","","","/api/v1/transfer/bulk/download-template",""
"passed","Thu Oct 17 18:07:44 GMT 2024","Thu Oct 17 18:07:44 GMT 2024","641","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Successful",""
"passed","Thu Oct 17 18:08:12 GMT 2024","Thu Oct 17 18:08:13 GMT 2024","297","Retail APIs - QA","Bill Payment","Bet Funding","","","Bet Account Funding with negative amount",""
"passed","Thu Oct 17 18:07:50 GMT 2024","Thu Oct 17 18:07:51 GMT 2024","306","Retail APIs - QA","Onboarding","Sign In","","","Signin - Blank password","Get Auth Token"
"passed","Thu Oct 17 18:08:42 GMT 2024","Thu Oct 17 18:08:42 GMT 2024","210","Retail APIs - QA","Account","Create account","","","Create Account - Blank currency Code",""
"passed","Thu Oct 17 18:07:57 GMT 2024","Thu Oct 17 18:07:57 GMT 2024","325","Retail APIs - QA","Bill Payment","Login","","","Login","Get Auth Token"
"passed","Thu Oct 17 18:08:45 GMT 2024","Thu Oct 17 18:08:45 GMT 2024","241","Retail APIs - QA","Security questions","Validate security-questions","","","validate security-questions",""
"passed","Thu Oct 17 18:07:45 GMT 2024","Thu Oct 17 18:07:46 GMT 2024","510","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Names/CharacterCheck/<2",""
"passed","Thu Oct 17 18:07:42 GMT 2024","Thu Oct 17 18:07:43 GMT 2024","359","Retail APIs - QA","Login","","","","Login Copy","Get Auth Token"
"passed","Thu Oct 17 18:07:56 GMT 2024","Thu Oct 17 18:07:57 GMT 2024","206","Retail APIs - QA","passwords","change","","","Change Password - Blank confirm password field",""
"failed","Thu Oct 17 18:08:07 GMT 2024","Thu Oct 17 18:08:08 GMT 2024","1223","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Invalid meter number",""
"passed","Thu Oct 17 18:08:42 GMT 2024","Thu Oct 17 18:08:42 GMT 2024","225","Retail APIs - QA","Account","Create account","","","Create Account - Blank name",""
"passed","Thu Oct 17 18:08:07 GMT 2024","Thu Oct 17 18:08:07 GMT 2024","215","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Blank meter number",""
"failed","Thu Oct 17 18:07:54 GMT 2024","Thu Oct 17 18:07:54 GMT 2024","224","Retail APIs - QA","passwords","reset","","","Reset Password - Invalid email",""
"broken","Thu Oct 17 18:08:45 GMT 2024","Thu Oct 17 18:08:45 GMT 2024","12","Retail APIs - QA","Account Termination","","","","New Request",""
"passed","Thu Oct 17 18:08:46 GMT 2024","Thu Oct 17 18:08:46 GMT 2024","494","Retail APIs - QA","Close Account","","","","Close Account - Account with no funds Copy",""
"passed","Thu Oct 17 18:08:09 GMT 2024","Thu Oct 17 18:08:11 GMT 2024","1928","Retail APIs - QA","Bill Payment","Buy Educational content","","","Successful epin",""
"passed","Thu Oct 17 18:07:50 GMT 2024","Thu Oct 17 18:07:50 GMT 2024","343","Retail APIs - QA","Onboarding","Sign In","","","Signin - Valid details Copy","Get Auth Token"
"passed","Thu Oct 17 18:08:21 GMT 2024","Thu Oct 17 18:08:21 GMT 2024","203","Retail APIs - QA","Transfers","Intra Transfer","","","Send without validating scheduling details",""
"passed","Thu Oct 17 18:08:45 GMT 2024","Thu Oct 17 18:08:45 GMT 2024","284","Retail APIs - QA","Security questions","Get randomize security-questions","","","randomize security-questions- Valid details",""
"failed","Thu Oct 17 18:08:24 GMT 2024","Thu Oct 17 18:08:25 GMT 2024","660","Retail APIs - QA","Transfers","Schedule","","","Successful Schedule",""
"passed","Thu Oct 17 18:08:26 GMT 2024","Thu Oct 17 18:08:26 GMT 2024","481","Retail APIs - QA","Transfers","Schedule","","","Insufficient balance for a scheduled transfer",""
"failed","Thu Oct 17 18:08:17 GMT 2024","Thu Oct 17 18:08:17 GMT 2024","197","Retail APIs - QA","Transfers","Beneficiaries > Add Beneficiary","","","Invalid Account number",""
"failed","Thu Oct 17 18:08:21 GMT 2024","Thu Oct 17 18:08:22 GMT 2024","650","Retail APIs - QA","Transfers","Intra Transfer","","","Schedule a transfer directly",""
"passed","Thu Oct 17 18:07:48 GMT 2024","Thu Oct 17 18:07:48 GMT 2024","229","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Unregistered email",""
"passed","Thu Oct 17 18:08:21 GMT 2024","Thu Oct 17 18:08:21 GMT 2024","198","Retail APIs - QA","Transfers","Intra Transfer","","","Invalid Account number",""
"passed","Thu Oct 17 18:08:23 GMT 2024","Thu Oct 17 18:08:24 GMT 2024","292","Retail APIs - QA","Transfers","Inter Transfer","","","Send transfer without validating schedule details",""
"passed","Thu Oct 17 18:08:11 GMT 2024","Thu Oct 17 18:08:12 GMT 2024","1318","Retail APIs - QA","Bill Payment","Bet Funding","","","Successful Bet Account Funding",""
"passed","Thu Oct 17 18:07:41 GMT 2024","Thu Oct 17 18:07:42 GMT 2024","884","Retail APIs - QA","Login","","","","Login","Get Auth Token"
"passed","Thu Oct 17 18:07:58 GMT 2024","Thu Oct 17 18:08:00 GMT 2024","2466","Retail APIs - QA","Bill Payment","Buy Data","","","Successful Data Purchase",""
"passed","Thu Oct 17 18:08:44 GMT 2024","Thu Oct 17 18:08:44 GMT 2024","166","Retail APIs - QA","Security questions","Get all questions","","","View all questions without x-API key",""
"passed","Thu Oct 17 18:08:16 GMT 2024","Thu Oct 17 18:08:16 GMT 2024","219","Retail APIs - QA","Bill Payment","Buy Airtime","","","Invalid Amount",""
"passed","Thu Oct 17 18:07:43 GMT 2024","Thu Oct 17 18:07:44 GMT 2024","285","Retail APIs - QA","Onboarding","Sign Up","","","Get Token","Get Auth Token"
"passed","Thu Oct 17 18:07:50 GMT 2024","Thu Oct 17 18:07:50 GMT 2024","257","Retail APIs - QA","Onboarding","Sign In","","","Signin - Invalid password","Get Auth Token"
"passed","Thu Oct 17 18:08:26 GMT 2024","Thu Oct 17 18:08:26 GMT 2024","192","Retail APIs - QA","Transfers","Schedule","","","Invalid Name  Equiry request ID",""
"passed","Thu Oct 17 18:08:31 GMT 2024","Thu Oct 17 18:08:34 GMT 2024","2612","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Sucessful transfer",""
"passed","Thu Oct 17 18:08:46 GMT 2024","Thu Oct 17 18:08:46 GMT 2024","226","Retail APIs - QA","Close Account","","","","Close Account - Invalid account number",""
"passed","Thu Oct 17 18:07:46 GMT 2024","Thu Oct 17 18:07:46 GMT 2024","477","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Referralcode/caseSensitive",""
"passed","Thu Oct 17 18:07:46 GMT 2024","Thu Oct 17 18:07:47 GMT 2024","236","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Invalid Password",""
"passed","Thu Oct 17 18:08:44 GMT 2024","Thu Oct 17 18:08:44 GMT 2024","222","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions -Invalid questionid",""
"failed","Thu Oct 17 18:08:16 GMT 2024","Thu Oct 17 18:08:16 GMT 2024","448","Retail APIs - QA","Bill Payment","Buy Airtime","","","Invalid pin input",""
"passed","Thu Oct 17 18:08:41 GMT 2024","Thu Oct 17 18:08:42 GMT 2024","160","Retail APIs - QA","Account","username > {username}","","","Fetch invalid user",""
"passed","Thu Oct 17 18:08:00 GMT 2024","Thu Oct 17 18:08:00 GMT 2024","239","Retail APIs - QA","Bill Payment","Buy Data","","","Wrong bundle amount (Less than)",""
"passed","Thu Oct 17 18:07:58 GMT 2024","Thu Oct 17 18:07:58 GMT 2024","221","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid pin",""
