"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 20:03:20 GMT 2024","Sun Oct 06 20:03:21 GMT 2024","204","Retail APIs - QA","passwords","change","","","Change Password - Incorrect old password",""
"passed","Sun Oct 06 20:03:52 GMT 2024","Sun Oct 06 20:03:52 GMT 2024","131","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Account Details for one transfer",""
"passed","Sun Oct 06 20:03:27 GMT 2024","Sun Oct 06 20:03:27 GMT 2024","180","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid phone number",""
"passed","Sun Oct 06 20:03:43 GMT 2024","Sun Oct 06 20:03:43 GMT 2024","133","Retail APIs - QA","Transfers","Beneficiaries > Add Beneficiary","","","Blank - Beneficiary name",""
"failed","Sun Oct 06 20:03:32 GMT 2024","Sun Oct 06 20:03:33 GMT 2024","1662","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Invalid meter number",""
"passed","Sun Oct 06 20:03:52 GMT 2024","Sun Oct 06 20:03:52 GMT 2024","129","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Account details for all transfers",""
"passed","Sun Oct 06 20:03:52 GMT 2024","Sun Oct 06 20:03:52 GMT 2024","459","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Pin in all transfers",""
"passed","Sun Oct 06 20:03:14 GMT 2024","Sun Oct 06 20:03:15 GMT 2024","158","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Unregistered email",""
"passed","Sun Oct 06 20:03:18 GMT 2024","Sun Oct 06 20:03:19 GMT 2024","347","Retail APIs - QA","passwords","Verify OTP","","","Verify OTP - Invalid OTP",""
"passed","Sun Oct 06 20:03:48 GMT 2024","Sun Oct 06 20:03:49 GMT 2024","350","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Pin Transfer",""
"passed","Sun Oct 06 20:03:10 GMT 2024","Sun Oct 06 20:03:11 GMT 2024","256","Retail APIs - QA","Login","","","","Login - Wrong Credentials","Get Auth Token"
"passed","Sun Oct 06 20:03:16 GMT 2024","Sun Oct 06 20:03:16 GMT 2024","282","Retail APIs - QA","Onboarding","Sign In","","","Signin - Valid details Copy","Get Auth Token"
"passed","Sun Oct 06 20:03:53 GMT 2024","Sun Oct 06 20:03:54 GMT 2024","138","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Invalid pin",""
"passed","Sun Oct 06 20:03:42 GMT 2024","Sun Oct 06 20:03:43 GMT 2024","142","Retail APIs - QA","Transfers","Beneficiaries > Add Beneficiary","","","Invalid Account number",""
"passed","Sun Oct 06 20:04:04 GMT 2024","Sun Oct 06 20:04:04 GMT 2024","168","Retail APIs - QA","Account","Create account","","","Create Account - Successful",""
"failed","Sun Oct 06 20:03:33 GMT 2024","Sun Oct 06 20:03:34 GMT 2024","418","Retail APIs - QA","Bill Payment","Buy Cable package","","","Successful cable bundle purchase",""
"passed","Sun Oct 06 20:04:04 GMT 2024","Sun Oct 06 20:04:04 GMT 2024","145","Retail APIs - QA","Account","Create account","","","Create Account - Blank name",""
