"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","133","Forgot Password - Blank email field","Retail APIs - QA","Fri Mar 07 18:28:24 GMT 2025","passed","Fri Mar 07 18:28:24 GMT 2025","Forgot Password","Passwords","",""
"","127","Randomize security questions - No access token","Retail APIs - QA","Fri Mar 07 18:28:56 GMT 2025","passed","Fri Mar 07 18:28:56 GMT 2025","Get randomize security-questions","Security questions","",""
"","153","Buy Airtime - Invalid Amount","Retail APIs - QA","Fri Mar 07 18:28:40 GMT 2025","passed","Fri Mar 07 18:28:41 GMT 2025","Buy Airtime","Bill Payment","",""
"","176","Add security questions - already exists","Retail APIs - QA","Fri Mar 07 18:28:54 GMT 2025","passed","Fri Mar 07 18:28:54 GMT 2025","Post Security Question","Security questions","",""
"","140","Change Password - Verify Password - Empty password","Retail APIs - QA","Fri Mar 07 18:28:27 GMT 2025","passed","Fri Mar 07 18:28:27 GMT 2025","Change Password","Passwords","",""
"","170","Buy Data - Invalid customer phone number","Retail APIs - QA","Fri Mar 07 18:28:33 GMT 2025","passed","Fri Mar 07 18:28:33 GMT 2025","Buy Data","Bill Payment","",""
"","150","Verify email - Unregistered email","Retail APIs - QA","Fri Mar 07 18:28:15 GMT 2025","passed","Fri Mar 07 18:28:15 GMT 2025","Verify Email","Onboarding","",""
"","234","Get Referral Details By User - No User ID","Retail APIs - QA","Fri Mar 07 18:28:59 GMT 2025","passed","Fri Mar 07 18:29:00 GMT 2025","","Get Referral Details","",""
"","136","Buy Jamb - Empty number of pins","Retail APIs - QA","Fri Mar 07 18:28:37 GMT 2025","failed","Fri Mar 07 18:28:37 GMT 2025","Buy Educational content","Bill Payment","",""
"","607","Bulk Transfer - Invalid PIN","Retail APIs - QA","Fri Mar 07 18:28:48 GMT 2025","failed","Fri Mar 07 18:28:49 GMT 2025","Bulk Transfer","Transfers","",""
"","138","Bet Account Funding - Invalid amount field","Retail APIs - QA","Fri Mar 07 18:28:39 GMT 2025","passed","Fri Mar 07 18:28:39 GMT 2025","Bet Funding","Bill Payment","",""
"","172","Add security questions - Invalid QuestionID","Retail APIs - QA","Fri Mar 07 18:28:54 GMT 2025","failed","Fri Mar 07 18:28:55 GMT 2025","Post Security Question","Security questions","",""
"","176","Reset PIN - Generic PIN","Retail APIs - QA","Fri Mar 07 18:28:23 GMT 2025","failed","Fri Mar 07 18:28:23 GMT 2025","Reset PIN","PIN","",""
"","171","Change Password - Mismatched password","Retail APIs - QA","Fri Mar 07 18:28:27 GMT 2025","passed","Fri Mar 07 18:28:27 GMT 2025","Change Password","Passwords","",""
"","290","Create Account - Too many accounts","Retail APIs - QA","Fri Mar 07 18:28:52 GMT 2025","passed","Fri Mar 07 18:28:52 GMT 2025","Create account","Account","",""
