"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","182","Verify email - Blank OTP field","Retail APIs - QA","Fri Nov 01 18:07:39 GMT 2024","passed","Fri Nov 01 18:07:39 GMT 2024","Verify Email","Onboarding","",""
"","165","Blank meter number","Retail APIs - QA","Fri Nov 01 18:07:54 GMT 2024","passed","Fri Nov 01 18:07:55 GMT 2024","Buy Electricity tokens","Bill Payment","",""
"","930","Schedule a transfer directly","Retail APIs - QA","Fri Nov 01 18:08:09 GMT 2024","failed","Fri Nov 01 18:08:10 GMT 2024","Intra Transfer","Transfers","",""
"","154","Successful Schedule - Negative amount","Retail APIs - QA","Fri Nov 01 18:08:14 GMT 2024","passed","Fri Nov 01 18:08:14 GMT 2024","Schedule","Transfers","",""
"","180","Create Account - Blank currency Code","Retail APIs - QA","Fri Nov 01 18:08:26 GMT 2024","passed","Fri Nov 01 18:08:27 GMT 2024","Create account","Account","",""
"","170","randomize security-questions- no token","Retail APIs - QA","Fri Nov 01 18:08:29 GMT 2024","passed","Fri Nov 01 18:08:29 GMT 2024","Get randomize security-questions","Security questions","",""
"","280","Get Referral Details By Id","Retail APIs - QA","Fri Nov 01 18:08:32 GMT 2024","passed","Fri Nov 01 18:08:32 GMT 2024","","Get Referral Details","",""
"","166","Invalid pin","Retail APIs - QA","Fri Nov 01 18:07:46 GMT 2024","passed","Fri Nov 01 18:07:46 GMT 2024","Buy Data","Bill Payment","",""
"","1267","Invalid entry","Retail APIs - QA","Fri Nov 01 18:08:23 GMT 2024","passed","Fri Nov 01 18:08:24 GMT 2024","File Bulk Transfer > validate-upload","Transfers","",""
"","191","Signup - Existing email","Retail APIs - QA","Fri Nov 01 18:07:38 GMT 2024","passed","Fri Nov 01 18:07:38 GMT 2024","Sign Up","Onboarding","",""
"","1328","Invalid meter number","Retail APIs - QA","Fri Nov 01 18:07:55 GMT 2024","failed","Fri Nov 01 18:07:56 GMT 2024","Buy Electricity tokens","Bill Payment","",""
"","239","Change Password - Incorrect old password","Retail APIs - QA","Fri Nov 01 18:07:44 GMT 2024","passed","Fri Nov 01 18:07:44 GMT 2024","change","passwords","",""
"Get Auth Token","293","Login - Wrong Credentials","Retail APIs - QA","Fri Nov 01 18:07:33 GMT 2024","passed","Fri Nov 01 18:07:33 GMT 2024","","Login","",""
"","234","Signup - Blank username","Retail APIs - QA","Fri Nov 01 18:07:36 GMT 2024","passed","Fri Nov 01 18:07:37 GMT 2024","Sign Up","Onboarding","",""
"","185","Invalid Pin","Retail APIs - QA","Fri Nov 01 18:07:56 GMT 2024","failed","Fri Nov 01 18:07:56 GMT 2024","Buy Cable package","Bill Payment","",""
"","497","Verify email - Invalid OTP","Retail APIs - QA","Fri Nov 01 18:07:38 GMT 2024","passed","Fri Nov 01 18:07:39 GMT 2024","Verify Email","Onboarding","",""
"","503","Signup - Names/CharacterCheck/<2","Retail APIs - QA","Fri Nov 01 18:07:35 GMT 2024","passed","Fri Nov 01 18:07:36 GMT 2024","Sign Up","Onboarding","",""
"","167","Create Account - Invalid currency code","Retail APIs - QA","Fri Nov 01 18:08:26 GMT 2024","passed","Fri Nov 01 18:08:26 GMT 2024","Create account","Account","",""
"","216","View all questions","Retail APIs - QA","Fri Nov 01 18:08:29 GMT 2024","passed","Fri Nov 01 18:08:29 GMT 2024","Get all questions","Security questions","",""
"","150","Invalid phone number","Retail APIs - QA","Fri Nov 01 18:07:50 GMT 2024","passed","Fri Nov 01 18:07:50 GMT 2024","Buy Data","Bill Payment","",""
"","169","Reset Password - Invalid password","Retail APIs - QA","Fri Nov 01 18:07:43 GMT 2024","passed","Fri Nov 01 18:07:44 GMT 2024","reset","passwords","",""
"","231","Reset Password - Mismatched password","Retail APIs - QA","Fri Nov 01 18:07:44 GMT 2024","failed","Fri Nov 01 18:07:44 GMT 2024","reset","passwords","",""
"","268","Reset Password - Invalid email","Retail APIs - QA","Fri Nov 01 18:07:43 GMT 2024","failed","Fri Nov 01 18:07:43 GMT 2024","reset","passwords","",""
"","449","Invalid Account Number","Retail APIs - QA","Fri Nov 01 18:08:00 GMT 2024","passed","Fri Nov 01 18:08:01 GMT 2024","Bet Funding","Bill Payment","",""
"","153","Invalid Name Enquiry Request ID","Retail APIs - QA","Fri Nov 01 18:08:09 GMT 2024","passed","Fri Nov 01 18:08:09 GMT 2024","Intra Transfer","Transfers","",""
"Get Auth Token","263","Signin - Blank password","Retail APIs - QA","Fri Nov 01 18:07:40 GMT 2024","passed","Fri Nov 01 18:07:40 GMT 2024","Sign In","Onboarding","",""
"","1508","Missing column","Retail APIs - QA","Fri Nov 01 18:08:24 GMT 2024","passed","Fri Nov 01 18:08:26 GMT 2024","File Bulk Transfer > validate-upload","Transfers","",""
