"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","132","Send without validating scheduling details","Retail APIs - QA","Fri Jan 03 22:24:24 GMT 2025","passed","Fri Jan 03 22:24:24 GMT 2025","Intra Transfer","Transfers","",""
"","131","Invalid Account number","Retail APIs - QA","Fri Jan 03 22:24:24 GMT 2025","passed","Fri Jan 03 22:24:24 GMT 2025","Intra Transfer","Transfers","",""
"Get Auth Token","208","Login - Inactive account","Retail APIs - QA","Fri Jan 03 22:23:49 GMT 2025","passed","Fri Jan 03 22:23:49 GMT 2025","","Login","",""
"","147","Wrong bundle amount","Retail APIs - QA","Fri Jan 03 22:24:12 GMT 2025","passed","Fri Jan 03 22:24:12 GMT 2025","Buy Cable package","Bill Payment","",""
"","131","Close Account - Deleted account","Retail APIs - QA","Fri Jan 03 22:24:48 GMT 2025","passed","Fri Jan 03 22:24:48 GMT 2025","","Close Account","",""
"","149","Change Password - Blank confirm password field","Retail APIs - QA","Fri Jan 03 22:24:02 GMT 2025","passed","Fri Jan 03 22:24:02 GMT 2025","change","passwords","",""
"","135","Get Single beneficiary details","Retail APIs - QA","Fri Jan 03 22:24:19 GMT 2025","passed","Fri Jan 03 22:24:19 GMT 2025","Beneficiaries > Single Beneficiary","Transfers","",""
"","133","Invalid Account number","Retail APIs - QA","Fri Jan 03 22:24:19 GMT 2025","failed","Fri Jan 03 22:24:19 GMT 2025","Beneficiaries > Add Beneficiary","Transfers","",""
"","211","Create Account - Successful","Retail APIs - QA","Fri Jan 03 22:24:45 GMT 2025","passed","Fri Jan 03 22:24:45 GMT 2025","Create account","Account","",""
"","1310","Invalid meter number","Retail APIs - QA","Fri Jan 03 22:24:11 GMT 2025","failed","Fri Jan 03 22:24:12 GMT 2025","Buy Electricity tokens","Bill Payment","",""
"","361","Invalid Account Number","Retail APIs - QA","Fri Jan 03 22:24:15 GMT 2025","passed","Fri Jan 03 22:24:16 GMT 2025","Bet Funding","Bill Payment","",""
"","320","Invalid Pin","Retail APIs - QA","Fri Jan 03 22:24:15 GMT 2025","failed","Fri Jan 03 22:24:15 GMT 2025","Bet Funding","Bill Payment","",""
"","131","/api/v1/transfers/beneficiaries Copy 2","Retail APIs - QA","Fri Jan 03 22:24:19 GMT 2025","passed","Fri Jan 03 22:24:19 GMT 2025","Beneficiaries > Edit details of a benficiary","Transfers","",""
"","729","Signup - Invalid countrycode","Retail APIs - QA","Fri Jan 03 22:23:54 GMT 2025","passed","Fri Jan 03 22:23:55 GMT 2025","Sign Up","Onboarding","",""
"","130","Invalid Amount (string format)","Retail APIs - QA","Fri Jan 03 22:24:15 GMT 2025","passed","Fri Jan 03 22:24:15 GMT 2025","Bet Funding","Bill Payment","",""
"Get Auth Token","194","Signin - Invalid username","Retail APIs - QA","Fri Jan 03 22:23:58 GMT 2025","passed","Fri Jan 03 22:23:58 GMT 2025","Sign In","Onboarding","",""
"Get Auth Token","302","Login","Retail APIs - QA","Fri Jan 03 22:24:02 GMT 2025","passed","Fri Jan 03 22:24:02 GMT 2025","Login","Bill Payment","",""
"","144","Add security-questions that exist","Retail APIs - QA","Fri Jan 03 22:24:47 GMT 2025","passed","Fri Jan 03 22:24:47 GMT 2025","Post security Question","Security questions","",""
"","609","Date in the past","Retail APIs - QA","Fri Jan 03 22:24:31 GMT 2025","failed","Fri Jan 03 22:24:32 GMT 2025","Schedule","Transfers","",""
"","843","Personal","Retail APIs - QA","Fri Jan 03 22:24:51 GMT 2025","passed","Fri Jan 03 22:24:52 GMT 2025","","Sms opt in-and-out","",""
"","1043","Successful Bulk transfer","Retail APIs - QA","Fri Jan 03 22:24:32 GMT 2025","passed","Fri Jan 03 22:24:33 GMT 2025","Bulk Transfer","Transfers","",""
"","127","Create Account - Blank currency Code","Retail APIs - QA","Fri Jan 03 22:24:46 GMT 2025","passed","Fri Jan 03 22:24:46 GMT 2025","Create account","Account","",""
"","129","Invalid Name  Equiry request ID","Retail APIs - QA","Fri Jan 03 22:24:31 GMT 2025","passed","Fri Jan 03 22:24:31 GMT 2025","Schedule","Transfers","",""
"","134","List all beneficiaries by page","Retail APIs - QA","Fri Jan 03 22:24:19 GMT 2025","passed","Fri Jan 03 22:24:19 GMT 2025","Beneficiaries > List All Beneficiaries","Transfers","",""
"","164","Verify OTP - Blank ResetTokenId","Retail APIs - QA","Fri Jan 03 22:24:00 GMT 2025","passed","Fri Jan 03 22:24:00 GMT 2025","Verify OTP","passwords","",""
"","153","Reset Password - Mismatched password","Retail APIs - QA","Fri Jan 03 22:24:01 GMT 2025","failed","Fri Jan 03 22:24:01 GMT 2025","reset","passwords","",""
"","138","Blank meter number","Retail APIs - QA","Fri Jan 03 22:24:10 GMT 2025","passed","Fri Jan 03 22:24:11 GMT 2025","Buy Electricity tokens","Bill Payment","",""
"Get Auth Token","200","Signin - Invalid password","Retail APIs - QA","Fri Jan 03 22:23:57 GMT 2025","passed","Fri Jan 03 22:23:57 GMT 2025","Sign In","Onboarding","",""
"","83","Fetch invalid user","Retail APIs - QA","Fri Jan 03 22:24:45 GMT 2025","passed","Fri Jan 03 22:24:45 GMT 2025","username > {username}","Account","",""
"","330","Reset Password - Blank email field","Retail APIs - QA","Fri Jan 03 22:24:00 GMT 2025","failed","Fri Jan 03 22:24:01 GMT 2025","reset","passwords","",""
"Get Auth Token","209","Signin - Blank password","Retail APIs - QA","Fri Jan 03 22:23:57 GMT 2025","passed","Fri Jan 03 22:23:58 GMT 2025","Sign In","Onboarding","",""
"","125","Close Account - Account with no funds","Retail APIs - QA","Fri Jan 03 22:24:48 GMT 2025","passed","Fri Jan 03 22:24:48 GMT 2025","","Close Account","",""
"","216","Signup - Existing email","Retail APIs - QA","Fri Jan 03 22:23:55 GMT 2025","passed","Fri Jan 03 22:23:55 GMT 2025","Sign Up","Onboarding","",""
"","1643","Successful post paid purchase","Retail APIs - QA","Fri Jan 03 22:24:08 GMT 2025","failed","Fri Jan 03 22:24:10 GMT 2025","Buy Electricity tokens","Bill Payment","",""
"","124","randomize security-questions- no token","Retail APIs - QA","Fri Jan 03 22:24:48 GMT 2025","passed","Fri Jan 03 22:24:48 GMT 2025","Get randomize security-questions","Security questions","",""
"","131","Close Account - Invalid account number","Retail APIs - QA","Fri Jan 03 22:24:48 GMT 2025","passed","Fri Jan 03 22:24:48 GMT 2025","","Close Account","",""
"","134","Invalid Account details for all transfers","Retail APIs - QA","Fri Jan 03 22:24:35 GMT 2025","passed","Fri Jan 03 22:24:35 GMT 2025","Bulk Transfer","Transfers","",""
"","988","Signup - Successful","Retail APIs - QA","Fri Jan 03 22:23:50 GMT 2025","passed","Fri Jan 03 22:23:51 GMT 2025","Sign Up","Onboarding","",""
"","270","No Transaction PIN - Personal","Retail APIs - QA","Fri Jan 03 22:24:52 GMT 2025","passed","Fri Jan 03 22:24:52 GMT 2025","","Sms opt in-and-out","",""
"","143","Add security-questions -Empty questionid","Retail APIs - QA","Fri Jan 03 22:24:47 GMT 2025","passed","Fri Jan 03 22:24:47 GMT 2025","Post security Question","Security questions","",""
"","142","Invalid Amount","Retail APIs - QA","Fri Jan 03 22:24:18 GMT 2025","passed","Fri Jan 03 22:24:18 GMT 2025","Buy Airtime","Bill Payment","",""
"","465","Close Account - Account with no funds Copy","Retail APIs - QA","Fri Jan 03 22:24:48 GMT 2025","passed","Fri Jan 03 22:24:49 GMT 2025","","Close Account","",""
"","652","New Beneficiary","Retail APIs - QA","Fri Jan 03 22:24:19 GMT 2025","passed","Fri Jan 03 22:24:20 GMT 2025","Beneficiaries","Transfers","",""
"","685","Beneficiary Already Exists","Retail APIs - QA","Fri Jan 03 22:24:18 GMT 2025","passed","Fri Jan 03 22:24:19 GMT 2025","Beneficiaries > Add Beneficiary","Transfers","",""
"Get Auth Token","208","Login - Empty Username","Retail APIs - QA","Fri Jan 03 22:23:49 GMT 2025","failed","Fri Jan 03 22:23:49 GMT 2025","","Login","",""
"","126","Create Account - Blank name","Retail APIs - QA","Fri Jan 03 22:24:46 GMT 2025","passed","Fri Jan 03 22:24:46 GMT 2025","Create account","Account","",""
"","83","Fetch unregistered user","Retail APIs - QA","Fri Jan 03 22:24:45 GMT 2025","passed","Fri Jan 03 22:24:45 GMT 2025","username > {username}","Account","",""
"","132","Invalid pin","Retail APIs - QA","Fri Jan 03 22:24:03 GMT 2025","passed","Fri Jan 03 22:24:04 GMT 2025","Buy Data","Bill Payment","",""
"","1153","Successful Bet Account Funding","Retail APIs - QA","Fri Jan 03 22:24:14 GMT 2025","failed","Fri Jan 03 22:24:15 GMT 2025","Bet Funding","Bill Payment","",""
