"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 05 21:21:58 GMT 2024","Sat Oct 05 21:22:00 GMT 2024","1583","Retail APIs - QA","Transfers","Intra Transfer","","","Successful Intra Transfer",""
"passed","Sat Oct 05 21:21:52 GMT 2024","Sat Oct 05 21:21:52 GMT 2024","216","Retail APIs - QA","Bill Payment","Bet Funding","","","Bet Account Funding with negative amount",""
"passed","Sat Oct 05 21:21:29 GMT 2024","Sat Oct 05 21:21:29 GMT 2024","306","Retail APIs - QA","Onboarding","Sign In","","","Signin - Blank password","Get Auth Token"
"passed","Sat Oct 05 21:22:06 GMT 2024","Sat Oct 05 21:22:06 GMT 2024","571","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Pin in all transfers",""
"passed","Sat Oct 05 21:21:39 GMT 2024","Sat Oct 05 21:21:40 GMT 2024","1635","Retail APIs - QA","Bill Payment","Buy Data","","","Wrong bundle amount (More than)",""
"passed","Sat Oct 05 21:22:17 GMT 2024","Sat Oct 05 21:22:18 GMT 2024","326","Retail APIs - QA","Get Referral Details","","","","Get Referral Details-W/O Id",""
"passed","Sat Oct 05 21:21:38 GMT 2024","Sat Oct 05 21:21:39 GMT 2024","214","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid pin",""
"broken","Sat Oct 05 21:22:14 GMT 2024","Sat Oct 05 21:22:14 GMT 2024","10","Retail APIs - QA","Account Termination","","","","New Request",""
"passed","Sat Oct 05 21:22:12 GMT 2024","Sat Oct 05 21:22:12 GMT 2024","251","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions",""
"passed","Sat Oct 05 21:22:02 GMT 2024","Sat Oct 05 21:22:03 GMT 2024","214","Retail APIs - QA","Transfers","Inter Transfer","","","Send transfer without validating schedule details",""
"passed","Sat Oct 05 21:21:28 GMT 2024","Sat Oct 05 21:21:28 GMT 2024","221","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Blank OTP field",""
"passed","Sat Oct 05 21:21:30 GMT 2024","Sat Oct 05 21:21:30 GMT 2024","268","Retail APIs - QA","passwords","forgot","","","Forgot Password - Invalid email",""
"failed","Sat Oct 05 21:21:58 GMT 2024","Sat Oct 05 21:21:58 GMT 2024","256","Retail APIs - QA","Transfers","Beneficiaries","","","New Beneficiary",""
"passed","Sat Oct 05 21:22:10 GMT 2024","Sat Oct 05 21:22:10 GMT 2024","152","Retail APIs - QA","Account","username > {username}","","","Fetch unregistered user",""
"passed","Sat Oct 05 21:22:10 GMT 2024","Sat Oct 05 21:22:10 GMT 2024","256","Retail APIs - QA","Transfers","File Bulk Transfer > download-template","","","/api/v1/transfer/bulk/download-template",""
"passed","Sat Oct 05 21:22:01 GMT 2024","Sat Oct 05 21:22:01 GMT 2024","202","Retail APIs - QA","Transfers","Intra Transfer","","","Invalid Name Enquiry Request ID",""
"passed","Sat Oct 05 21:22:13 GMT 2024","Sat Oct 05 21:22:13 GMT 2024","240","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions -Invalid questionid",""
"passed","Sat Oct 05 21:22:12 GMT 2024","Sat Oct 05 21:22:12 GMT 2024","598","Retail APIs - QA","Account","Get account","","","Get Account",""
"passed","Sat Oct 05 21:21:55 GMT 2024","Sat Oct 05 21:21:56 GMT 2024","475","Retail APIs - QA","Bill Payment","Buy Airtime","","","Invalid pin input",""
"passed","Sat Oct 05 21:21:31 GMT 2024","Sat Oct 05 21:21:31 GMT 2024","324","Retail APIs - QA","passwords","Verify OTP","","","Verify OTP - Invalid OTP",""
"passed","Sat Oct 05 21:21:36 GMT 2024","Sat Oct 05 21:21:36 GMT 2024","622","Retail APIs - QA","Bill Payment","Login","","","Get Account",""
"failed","Sat Oct 05 21:22:02 GMT 2024","Sat Oct 05 21:22:02 GMT 2024","209","Retail APIs - QA","Transfers","Inter Transfer","","","Invalid Name Equiry Request ID",""
"passed","Sat Oct 05 21:22:01 GMT 2024","Sat Oct 05 21:22:01 GMT 2024","208","Retail APIs - QA","Transfers","Intra Transfer","","","Send without validating scheduling details",""
"passed","Sat Oct 05 21:21:58 GMT 2024","Sat Oct 05 21:21:58 GMT 2024","200","Retail APIs - QA","Transfers","Beneficiaries > Edit details of a benficiary","","","/api/v1/transfers/beneficiaries Copy 2",""
"passed","Sat Oct 05 21:22:13 GMT 2024","Sat Oct 05 21:22:14 GMT 2024","243","Retail APIs - QA","Security questions","Get all questions","","","View all questions",""
"passed","Sat Oct 05 21:21:48 GMT 2024","Sat Oct 05 21:21:48 GMT 2024","204","Retail APIs - QA","Bill Payment","Buy Cable package","","","No decoder number",""
"passed","Sat Oct 05 21:21:31 GMT 2024","Sat Oct 05 21:21:31 GMT 2024","419","Retail APIs - QA","passwords","forgot","","","Forgot Password - Valid email",""
"passed","Sat Oct 05 21:21:23 GMT 2024","Sat Oct 05 21:21:23 GMT 2024","253","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Numbers in name field",""
"passed","Sat Oct 05 21:21:23 GMT 2024","Sat Oct 05 21:21:23 GMT 2024","263","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Existing Phone No",""
"passed","Sat Oct 05 21:22:07 GMT 2024","Sat Oct 05 21:22:08 GMT 2024","208","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Invalid channel",""
"passed","Sat Oct 05 21:21:39 GMT 2024","Sat Oct 05 21:21:39 GMT 2024","242","Retail APIs - QA","Bill Payment","Buy Data","","","Wrong bundle amount (Less than)",""
"passed","Sat Oct 05 21:21:40 GMT 2024","Sat Oct 05 21:21:41 GMT 2024","252","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid phone number",""
