"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 08 12:37:17 GMT 2024","Tue Oct 08 12:37:18 GMT 2024","602","Retail APIs - QA","Transfers","Schedule","","","Automate Recurring Transfer",""
"passed","Tue Oct 08 12:36:39 GMT 2024","Tue Oct 08 12:36:40 GMT 2024","294","Retail APIs - QA","Onboarding","Sign Up","","","Signup - All blank field",""
"passed","Tue Oct 08 12:37:21 GMT 2024","Tue Oct 08 12:37:22 GMT 2024","773","Retail APIs - QA","Transfers","Bulk Transfer","","","Schedule Bulk Transfer",""
"passed","Tue Oct 08 12:37:13 GMT 2024","Tue Oct 08 12:37:13 GMT 2024","522","Retail APIs - QA","Transfers","Intra Transfer","","","Invalid Pin",""
"passed","Tue Oct 08 12:36:42 GMT 2024","Tue Oct 08 12:36:42 GMT 2024","254","Retail APIs - QA","Onboarding","Sign In","","","Signin - Blank password","Get Auth Token"
"passed","Tue Oct 08 12:37:29 GMT 2024","Tue Oct 08 12:37:29 GMT 2024","569","Retail APIs - QA","Account","Get account","","","Get Account",""
"passed","Tue Oct 08 12:37:06 GMT 2024","Tue Oct 08 12:37:08 GMT 2024","2125","Retail APIs - QA","Bill Payment","Buy Airtime","","","Successful Airtime Purchase",""
"passed","Tue Oct 08 12:36:41 GMT 2024","Tue Oct 08 12:36:41 GMT 2024","170","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Blank OTP field",""
"passed","Tue Oct 08 12:36:49 GMT 2024","Tue Oct 08 12:36:51 GMT 2024","2157","Retail APIs - QA","Bill Payment","Buy Data","","","Successful Data Purchase",""
"passed","Tue Oct 08 12:37:08 GMT 2024","Tue Oct 08 12:37:08 GMT 2024","452","Retail APIs - QA","Bill Payment","Buy Airtime","","","Invalid pin input",""
"failed","Tue Oct 08 12:37:00 GMT 2024","Tue Oct 08 12:37:00 GMT 2024","181","Retail APIs - QA","Bill Payment","Buy Cable package","","","Wrong bundle amount",""
"passed","Tue Oct 08 12:36:46 GMT 2024","Tue Oct 08 12:36:47 GMT 2024","220","Retail APIs - QA","passwords","change","","","Change Password - Incorrect old password",""
"passed","Tue Oct 08 12:37:10 GMT 2024","Tue Oct 08 12:37:10 GMT 2024","170","Retail APIs - QA","Transfers","Beneficiaries > List All Beneficiaries","","","List all beneficiaries by page",""
"passed","Tue Oct 08 12:37:12 GMT 2024","Tue Oct 08 12:37:13 GMT 2024","166","Retail APIs - QA","Transfers","Intra Transfer","","","Successful Intra Transfer - Negative amount",""
"passed","Tue Oct 08 12:36:39 GMT 2024","Tue Oct 08 12:36:39 GMT 2024","182","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Blank username",""
"passed","Tue Oct 08 12:37:22 GMT 2024","Tue Oct 08 12:37:23 GMT 2024","828","Retail APIs - QA","Transfers","File Bulk Transfer > process-transfer","","","Sucessful transfer",""
"passed","Tue Oct 08 12:36:37 GMT 2024","Tue Oct 08 12:36:37 GMT 2024","222","Retail APIs - QA","Onboarding","Sign Up","","","Signup - Numbers in name field",""
"passed","Tue Oct 08 12:37:04 GMT 2024","Tue Oct 08 12:37:04 GMT 2024","155","Retail APIs - QA","Bill Payment","Bet Funding","","","Bet Account Funding with negative amount",""
"passed","Tue Oct 08 12:36:53 GMT 2024","Tue Oct 08 12:36:53 GMT 2024","199","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid phone number",""
"passed","Tue Oct 08 12:36:54 GMT 2024","Tue Oct 08 12:36:55 GMT 2024","1524","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Successful prepaid token purchase",""
"passed","Tue Oct 08 12:36:41 GMT 2024","Tue Oct 08 12:36:42 GMT 2024","248","Retail APIs - QA","Onboarding","Sign In","","","Signin - Valid details","Get Auth Token"
"passed","Tue Oct 08 12:37:00 GMT 2024","Tue Oct 08 12:37:00 GMT 2024","177","Retail APIs - QA","Bill Payment","Buy Cable package","","","No decoder number",""
"passed","Tue Oct 08 12:37:04 GMT 2024","Tue Oct 08 12:37:05 GMT 2024","484","Retail APIs - QA","Bill Payment","Bet Funding","","","Invalid Pin",""
"passed","Tue Oct 08 12:36:51 GMT 2024","Tue Oct 08 12:36:51 GMT 2024","173","Retail APIs - QA","Bill Payment","Buy Data","","","Wrong bundle amount (Less than)",""
"passed","Tue Oct 08 12:37:30 GMT 2024","Tue Oct 08 12:37:30 GMT 2024","205","Retail APIs - QA","Security questions","Post security Question","","","Add security-questions -Empty questionid",""
"passed","Tue Oct 08 12:37:35 GMT 2024","Tue Oct 08 12:37:35 GMT 2024","308","Retail APIs - QA","Get Rule List","","","","Get Rule List-No Auth",""
"passed","Tue Oct 08 12:36:45 GMT 2024","Tue Oct 08 12:36:45 GMT 2024","194","Retail APIs - QA","passwords","reset","","","Reset Password - Blank email field",""
"passed","Tue Oct 08 12:37:21 GMT 2024","Tue Oct 08 12:37:21 GMT 2024","164","Retail APIs - QA","Transfers","Bulk Transfer","","","Invalid Account details for all transfers",""
"passed","Tue Oct 08 12:37:13 GMT 2024","Tue Oct 08 12:37:14 GMT 2024","168","Retail APIs - QA","Transfers","Intra Transfer","","","Send without validating scheduling details",""
"passed","Tue Oct 08 12:37:35 GMT 2024","Tue Oct 08 12:37:35 GMT 2024","331","Retail APIs - QA","Get Referral Details","","","","Get Referral Details By Id",""
"passed","Tue Oct 08 12:36:40 GMT 2024","Tue Oct 08 12:36:41 GMT 2024","208","Retail APIs - QA","Onboarding","Verify Email","","","Verify email - Blank email",""
"passed","Tue Oct 08 12:36:43 GMT 2024","Tue Oct 08 12:36:43 GMT 2024","193","Retail APIs - QA","passwords","forgot","","","Forgot Password - Blank email field",""
"passed","Tue Oct 08 12:37:17 GMT 2024","Tue Oct 08 12:37:17 GMT 2024","173","Retail APIs - QA","Transfers","Schedule","","","Successful Schedule - Negative amount",""
"passed","Tue Oct 08 12:36:46 GMT 2024","Tue Oct 08 12:36:46 GMT 2024","180","Retail APIs - QA","passwords","reset","","","Reset Password - Blank password",""
"passed","Tue Oct 08 12:36:55 GMT 2024","Tue Oct 08 12:36:57 GMT 2024","1953","Retail APIs - QA","Bill Payment","Buy Electricity tokens","","","Successful post paid purchase",""
"passed","Tue Oct 08 12:37:27 GMT 2024","Tue Oct 08 12:37:27 GMT 2024","154","Retail APIs - QA","Transfers","File Bulk Transfer > download-template","","","/api/v1/transfer/bulk/download-template",""
"passed","Tue Oct 08 12:36:42 GMT 2024","Tue Oct 08 12:36:42 GMT 2024","374","Retail APIs - QA","Onboarding","Sign In","","","Signin - Valid details Copy","Get Auth Token"
"passed","Tue Oct 08 12:37:31 GMT 2024","Tue Oct 08 12:37:31 GMT 2024","185","Retail APIs - QA","Close Account","","","","Close Account - Account with no funds",""
"passed","Tue Oct 08 12:36:51 GMT 2024","Tue Oct 08 12:36:51 GMT 2024","195","Retail APIs - QA","Bill Payment","Buy Data","","","Invalid pin",""
