"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1104","Successful epin","Retail APIs - QA","Fri Dec 20 18:08:04 GMT 2024","failed","Fri Dec 20 18:08:05 GMT 2024","Buy Educational content","Bill Payment","",""
"","170","Signup - Existing email","Retail APIs - QA","Fri Dec 20 18:07:46 GMT 2024","passed","Fri Dec 20 18:07:46 GMT 2024","Sign Up","Onboarding","",""
"","1248","Signup - Invalid countrycode","Retail APIs - QA","Fri Dec 20 18:07:44 GMT 2024","passed","Fri Dec 20 18:07:45 GMT 2024","Sign Up","Onboarding","",""
"","148","Invalid Name Equiry Request ID","Retail APIs - QA","Fri Dec 20 18:08:28 GMT 2024","passed","Fri Dec 20 18:08:28 GMT 2024","Inter Transfer","Transfers","",""
"","158","Invalid channel","Retail APIs - QA","Fri Dec 20 18:08:38 GMT 2024","passed","Fri Dec 20 18:08:38 GMT 2024","File Bulk Transfer > process-transfer","Transfers","",""
"","179","Reset Password - Blank email field","Retail APIs - QA","Fri Dec 20 18:07:51 GMT 2024","failed","Fri Dec 20 18:07:51 GMT 2024","reset","passwords","",""
"","176","randomize security-questions- Valid details","Retail APIs - QA","Fri Dec 20 18:08:51 GMT 2024","passed","Fri Dec 20 18:08:51 GMT 2024","Get randomize security-questions","Security questions","",""
"","172","Change Password - Mismatched password","Retail APIs - QA","Fri Dec 20 18:07:52 GMT 2024","passed","Fri Dec 20 18:07:52 GMT 2024","change","passwords","",""
"","602","Get Account","Retail APIs - QA","Fri Dec 20 18:07:53 GMT 2024","passed","Fri Dec 20 18:07:54 GMT 2024","Login","Bill Payment","",""
"","156","Invalid beneficiary phone number","Retail APIs - QA","Fri Dec 20 18:07:57 GMT 2024","passed","Fri Dec 20 18:07:58 GMT 2024","Buy Data","Bill Payment","",""
"","237","/api/v1/transfers/beneficiaries Copy 2","Retail APIs - QA","Fri Dec 20 18:08:11 GMT 2024","passed","Fri Dec 20 18:08:11 GMT 2024","Beneficiaries > Edit details of a benficiary","Transfers","",""
"","7319","Valid entry","Retail APIs - QA","Fri Dec 20 18:08:38 GMT 2024","passed","Fri Dec 20 18:08:45 GMT 2024","File Bulk Transfer > validate-upload","Transfers","",""
"","150","Invalid Account details for all transfers","Retail APIs - QA","Fri Dec 20 18:08:35 GMT 2024","passed","Fri Dec 20 18:08:35 GMT 2024","Bulk Transfer","Transfers","",""
"","109","View all questions without x-API key","Retail APIs - QA","Fri Dec 20 18:08:51 GMT 2024","passed","Fri Dec 20 18:08:51 GMT 2024","Get all questions","Security questions","",""
"","261","Get Referral Details-W/O Id","Retail APIs - QA","Fri Dec 20 18:08:55 GMT 2024","passed","Fri Dec 20 18:08:55 GMT 2024","","Get Referral Details","",""
"","143","/api/v1/transfer/bulk/download-template","Retail APIs - QA","Fri Dec 20 18:08:48 GMT 2024","passed","Fri Dec 20 18:08:48 GMT 2024","File Bulk Transfer > download-template","Transfers","",""
"","199","Blank - Beneficiary name","Retail APIs - QA","Fri Dec 20 18:08:10 GMT 2024","passed","Fri Dec 20 18:08:10 GMT 2024","Beneficiaries > Add Beneficiary","Transfers","",""
